SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
ARBR0004,simple,"Arandela Presion Br Al Silicio 1/4""","<p>Optimiza tus proyectos con <strong>Arandela Presion Br Al Silicio 1/4""</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  ferretería general, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARBR0004.png,3.62,,,,,,,,,,,,,
ARBR0011,simple,"Arandela Presion Bronce Al Silicio 1/2""","<p>Optimiza tus proyectos con <strong>Arandela Presion Bronce Al Silicio 1/2""</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  ferretería general, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARBR0011.jpg,12.09,,,,,,,,,,,,,
ARAN0006,simple,Arandela de Presion 1/2,"<p>Descubre la confiabilidad de <strong>Arandela de Presion 1/2</strong>. Una solución indispensable dentro de la línea de ferretería  y  ferretería general, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARAN0006.png,3.75,,,,,,,,,,,,,
10234,simple,"Arco 12"" Profesional Tubular de Acero para Segueta, Truper","<p>El <strong>Arco 12"" Profesional Tubular de Acero para Segueta, Truper</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  accesorios, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_10234.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_FC2.jpg",168.1,,,,,,,,,,,,,
WEG0008,simple,Arrancador Trifásico 5 Hp 220V 11-17a,"<p>Optimiza tus proyectos con <strong>Arrancador Trifásico 5 Hp 220V 11-17a</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0008.jpg,1358.26,,,,,,,,,,,,,
WEG0009,simple,Arrancador Trifásico 7.5 Hp 220V 15-23a,"<p>Optimiza tus proyectos con <strong>Arrancador Trifásico 7.5 Hp 220V 15-23a</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0009.jpg,2199.75,,,,,,,,,,,,,
WEG0006,simple,Arrancador Trifásico 3 Hp 220V 7-10a,"<p>Optimiza tus proyectos con <strong>Arrancador Trifásico 3 Hp 220V 7-10a</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0006.png,1851.75,,,,,,,,,,,,,
WEG0007,simple,Arrancador Trifásico 4 Hp 220V 8-12.5a,"<p>Descubre la confiabilidad de <strong>Arrancador Trifásico 4 Hp 220V 8-12.5a</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0007.png,1966.5,,,,,,,,,,,,,
WEG0028,simple,Arrancador Trifásico 10 Hp 440V 10-15a,"<p>El <strong>Arrancador Trifásico 10 Hp 440V 10-15a</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  control y protección, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0028.jpg,1531.1,,,,,,,,,,,,,
WEG0029,simple,Arrancador Trifásico 15 Hp 440V 15-23a,"<p>Optimiza tus proyectos con <strong>Arrancador Trifásico 15 Hp 440V 15-23a</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0029.jpg,2193.75,,,,,,,,,,,,,
WEG0025,simple,Arrancador Trifásico 3 Hp 440V 4-6.3a,"<p>Descubre la confiabilidad de <strong>Arrancador Trifásico 3 Hp 440V 4-6.3a</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0025.png,1851.75,,,,,,,,,,,,,
WEG0027,simple,Arrancador Trifásico 7.5 Hp 440V 8-12.5a,"<p>Descubre la confiabilidad de <strong>Arrancador Trifásico 7.5 Hp 440V 8-12.5a</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0027.jpg,2100.0,,,,,,,,,,,,,
WEG0022,simple,Arrancador Trifásico 0.75 Hp 440V 1.2-1.8a,"<p>Optimiza tus proyectos con <strong>Arrancador Trifásico 0.75 Hp 440V 1.2-1.8a</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0022.jpg,1881.75,,,,,,,,,,,,,
WEG0003,simple,Arrancador Trifásico .75-1 Hp 220V 2.8-4a,"<p>El <strong>Arrancador Trifásico .75-1 Hp 220V 2.8-4a</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  control y protección, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0003.jpg,1417.5,,Marca,WEG,1.0,1.0,,,,,,,,
WEG0026,simple,Arrancador Trifásico 4-5 Hp 440V 5.6-8a,"<p>Descubre la confiabilidad de <strong>Arrancador Trifásico 4-5 Hp 440V 5.6-8a</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0026.jpg,1881.75,,,,,,,,,,,,,
