SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s)
45391,simple,"Bolsa 2 Pz Portalã¡mparas P/tubo Led y Fluorescente, Base G5",Lámpara LED  de larga vida útil y bajo consumo energético para iluminación residencial y comercial. Reemplaza directamente a los focos incandescentes o fluorescentes convencionales con mayor eficiencia luminosa. Su tecnología LED garantiza miles de horas de uso continuo sin pérdida de calidad en la luz.,,"https://www.truper.com/media/import/imagenes/POPL-18.jpg, https://www.truper.com/media/import/imagenes/POPL-18+D1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+EI1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+EIND1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+EM1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+E1.jpg",9.48,,,,,,,
40886,simple,"Bolsa 200 Pijas para Lámina Cabeza Plana #8 X 2', Fiero","Producto de excelente calidad: Bolsa 200 Pijas para Lámina Cabeza Plana #8 X 2', Fiero. Ideal para uso general o especializado. Adquiérelo al mejor precio.",Nuevo,,76.72,,,,,,,
13911,simple,"Bolsa C/2 Felpas P/mini Rodillo de Poliã©ster 4""x3/8"", Truper","Rodillo para pintura con felpa de calidad para aplicación uniforme en paredes, techos y superficies amplias. Permite cubrir grandes áreas en poco tiempo con mínimo esfuerzo y salpicadura. Compatible con extensiones de mango para alcanzar zonas altas sin necesidad de escalera.",,"https://www.truper.com/media/import/imagenes/R-ROPI-420N.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+D1.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+EI1.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+EIND1.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+EM1.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+E1.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+FC1.jpg, https://www.truper.com/media/import/imagenes/R-ROPI-420N+FC2.jpg",12.07,,,,,,,
100080,simple,Bolsa con 1 Kg de Barras de Silicã³n de Repuesto P/pipe-1/2,"Sellador de silicón  para sellado de juntas, grietas y uniones en superficies interiores y exteriores. Excelente adherencia en vidrio, metal, cerámica, madera y plástico con gran resistencia a la humedad y temperatura. Una vez curado, forma una barrera flexible, impermeable y duradera.",,https://www.truper.com/media/import/imagenes/REP-PIPE-1-2G.jpg,197.41,,,,,,,
10381,simple,"Bolsa con 10 Empaques de Pvc Antifuga para Manguera, Truper","Bolsa de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/EMP-MA10.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+EI1.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+EIND1.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+EM1.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+E1.jpg",11.64,,,,,,,
49911,simple,"Bolsa con 10 Guardacabos para Cable de Acero de 1/4"", Fiero","Guardacabos de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://www.truper.com/media/import/imagenes/GC-1-4.jpg,39.66,,,,,,,
44430,simple,"Bolsa con 100 Pijas para Lã¡mina, #12 X 1-1/2"", Fiero","Pija autorroscante para fijación de láminas, madera y materiales ligeros en estructuras metálicas o de madera. Su punta de broca perfora y atornilla en un solo paso sin necesidad de taladrar previamente. Fabricada en acero de alta resistencia con tratamiento anticorrosivo para uso en interiores y exteriores.",,https://www.truper.com/media/import/imagenes/PILA-12X1-1-2.jpg,125.43,,,,,,,
42008,simple,"Bolsa con 100 Taquetes Plã¡sticos 1/2"", para Panel de Yeso","Taquete para tablaroca de 1/2"" para fijación de objetos en paredes de concreto, tabique, block o tablaroca. Su mecanismo de expansión garantiza una sujeción firme y segura que soporta cargas considerables. Fácil de instalar con taladro y desarmador, sin necesidad de herramientas especiales.",,https://www.truper.com/media/import/imagenes/TAQ-1-2TP.jpg,0.8,,,,,,,
49330,simple,"Bolsa con 2 Pijas 1/4"" X 66 Mm para Base de Wc a Piso, Foset","Bolsa de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/PIJ-WC.jpg, https://www.truper.com/media/import/imagenes/PIJ-WC+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIJ-WC+E1.jpg, https://www.truper.com/media/import/imagenes/PIJ-WC+FC1.jpg",16.38,,,,,,,
49331,simple,"Bolsa con 2 Tornillos 5/16"" X 70 Mm para Tanque de Wc a Base","2 de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/TOR-WC.jpg, https://www.truper.com/media/import/imagenes/TOR-WC+EI1.jpg, https://www.truper.com/media/import/imagenes/TOR-WC+EIND1.jpg, https://www.truper.com/media/import/imagenes/TOR-WC+EM1.jpg, https://www.truper.com/media/import/imagenes/TOR-WC+E1.jpg, https://www.truper.com/media/import/imagenes/TOR-WC+FC1.jpg",18.97,,,,,,,
47330,simple,"Bolsa con 20 Capuchones para Cable, Calibres Surtidos","Bolsa de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/CAPU-0818.jpg, https://www.truper.com/media/import/imagenes/CAPU-0818+D1.jpg, https://www.truper.com/media/import/imagenes/CAPU-0818+D2.jpg, https://www.truper.com/media/import/imagenes/CAPU-0818+E1.jpg",31.9,,,,,,,
48275,simple,Bolsa con 20 Grapas Blancas de 12 Mm para Cable Redondo,"Grapa de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/GCU-12B.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+D1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+EI1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+EIND1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+EM1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+E1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+FC1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+FC2.jpg",11.64,,,,,,,
48283,simple,Bolsa con 20 Grapas Negras de 12 Mm para Cable Redondo,"Grapa de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/GCU-12N.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+D1.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+E1.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+FC1.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+FC2.jpg",11.67,,,,,,,
44330,simple,"Bolsa con 25 Cinchos Plã¡sticos 50 Lb, 400 X 4.5 Mm, Negro","Cinchos de plástico de alta resistencia para sujeción y organización de cables, mangueras y otros elementos. Su mecanismo de trinquete asegura un cierre firme y definitivo que no se afloja con el tiempo. Disponibles en negro para aplicaciones en exteriores con resistencia a los rayos UV.",,"https://www.truper.com/media/import/imagenes/CIN-5040N.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+D2.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+D3.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+EI1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+EIND1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+EM1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+E1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+FC1.jpg",39.66,,,,,,,
44310,simple,"Bolsa con 25 Cinchos Plã¡sticos 50 Lb, 400 X 4.5 Mm, Natural","Bolsa de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/CIN-5040.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+D2.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+D3.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+EI1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+EIND1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+EM1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+E1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+FC1.jpg",39.66,,,,,,,
4102,simple,"Bolsa con 50 Cinchos Plã¡sticos 50 Lb, 300 X 4.5 Mm, Amarillo",Pinza de presión de acero al carbono forjado para trabajos de instalación y mantenimiento eléctrico y mecánico. Cuenta con mangos aislados para protección del usuario en instalaciones eléctricas energizadas. Su acabado cromado resiste la oxidación y facilita la limpieza.,,"https://www.truper.com/media/import/imagenes/CIN-5030A.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+D2.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+D3.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+EI1.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+EIND1.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+EM1.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+E1.jpg, https://www.truper.com/media/import/imagenes/CIN-5030A+FC1.jpg",425.0,,,,,,,
44523,simple,"Bolsa con 50 Remaches 1/8"" X 1/2"" de Aluminio, Ala 1/4","Remache de aluminio para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://www.truper.com/media/import/imagenes/R-48B.jpg, https://www.truper.com/media/import/imagenes/R-48B+EI1.jpg, https://www.truper.com/media/import/imagenes/R-48B+EIND1.jpg, https://www.truper.com/media/import/imagenes/R-48B+EM1.jpg, https://www.truper.com/media/import/imagenes/R-48B+E1.jpg, https://www.truper.com/media/import/imagenes/R-48B+FC1.jpg, https://www.truper.com/media/import/imagenes/R-48B+FC2.jpg",16.38,,,,,,,
44199,simple,"Bolsa con 50 Taquetes de Plã¡stico 1/4"", Fiero","Taquete plástico  para fijación de objetos en paredes de concreto, tabique, block o tablaroca. Su mecanismo de expansión garantiza una sujeción firme y segura que soporta cargas considerables. Fácil de instalar con taladro y desarmador, sin necesidad de herramientas especiales.",,https://www.truper.com/media/import/imagenes/TAQ-1-4P.jpg,20.69,,,,,,,
44201,simple,"Bolsa con 50 Taquetes de Plã¡stico 3/8"", Fiero","Taquete plástico  para fijación de objetos en paredes de concreto, tabique, block o tablaroca. Su mecanismo de expansión garantiza una sujeción firme y segura que soporta cargas considerables. Fácil de instalar con taladro y desarmador, sin necesidad de herramientas especiales.",,https://www.truper.com/media/import/imagenes/TAQ-3-8P.jpg,33.62,,,,,,,
44200,simple,"Bolsa con 50 Taquetes de Plã¡stico 5/16"", Fiero","Taquete plástico  para fijación de objetos en paredes de concreto, tabique, block o tablaroca. Su mecanismo de expansión garantiza una sujeción firme y segura que soporta cargas considerables. Fácil de instalar con taladro y desarmador, sin necesidad de herramientas especiales.",,https://www.truper.com/media/import/imagenes/TAQ-5-16P.jpg,30.17,,,,,,,
44241,simple,"Bolsa con 5â Abrazaderasâ sin Finâ #32, 1-9/16 - 2-1/2"", Fiero","Cinchos de plástico de alta resistencia para sujeción y organización de cables, mangueras y otros elementos. Su mecanismo de trinquete asegura un cierre firme y definitivo que no se afloja con el tiempo. Disponibles en negro para aplicaciones en exteriores con resistencia a los rayos UV.",,"https://www.truper.com/media/import/imagenes/AB-32.jpg, https://www.truper.com/media/import/imagenes/AB-32+D1.jpg, https://www.truper.com/media/import/imagenes/AB-32+EI1.jpg, https://www.truper.com/media/import/imagenes/AB-32+EIND1.jpg, https://www.truper.com/media/import/imagenes/AB-32+EM1.jpg, https://www.truper.com/media/import/imagenes/AB-32+E1.jpg, https://www.truper.com/media/import/imagenes/AB-32+FC1.jpg, https://www.truper.com/media/import/imagenes/AB-32+FC2.jpg",68.1,,,,,,,
44382,simple,"Bolsa con 72 Armellas Abiertas de 22 X 100, Fiero","Armellas de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/AR-22A.jpg, https://www.truper.com/media/import/imagenes/AR-22A+D1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+EI1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+EIND1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+EM1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+E1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+FC1.jpg",2.85,,,,,,,
44383,simple,"Bolsa con 72 Armellas Abiertas de 23 X 110, Fiero","Armellas de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/AR-23A.jpg, https://www.truper.com/media/import/imagenes/AR-23A+D1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+EI1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+EIND1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+EM1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+E1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+FC1.jpg",4.0,,,,,,,
67021,simple,"Bolso Tã¡ctico Negro para Cinturã³n, Truper","Bolso de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/BOLTA-N.jpg, https://www.truper.com/media/import/imagenes/BOLTA-N+D3.jpg, https://www.truper.com/media/import/imagenes/BOLTA-N+EI1.jpg, https://www.truper.com/media/import/imagenes/BOLTA-N+EM1.jpg, https://www.truper.com/media/import/imagenes/BOLTA-N+E1.jpg, https://www.truper.com/media/import/imagenes/BOLTA-N+FC1.jpg",73.28,,,,,,,
27019,simple,"Bomba Perifã©rica 1/2hp, Altura Mã¡x 20m, Uso Agrã­cola, Pretul","Bomba hidráulica de 1/2HP para distribución y presurización de agua en sistemas residenciales y comerciales. Motor eléctrico de alta eficiencia que garantiza un caudal y presión constantes en toda la instalación. Ideal para casas, edificios, sistemas de riego y aplicaciones industriales donde se requiere presión de agua estable.",,https://www.truper.com/media/import/imagenes/BOAP-1-2P3.jpg,455.0,,,,,,,
